"covariateId","covariateName","analysisId","conceptId","covariateValue"
4136716251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4136716-Fracture of radial head",201,4136716,0
4136834751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4136834-Retroperitoneal echography, B-scan, complete",701,4136834,0
4136834752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4136834-Retroperitoneal echography, B-scan, complete",702,4136834,0
4136839251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4136839-Midcervical fracture of neck of femur",201,4136839,0
4136840251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4136840-Basicervical fracture of neck of femur",201,4136840,0
4137150751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4137150-Pulmonary perfusion imaging, particulate",701,4137150,0
4137237751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4137237-Cardiomemo electrocardiographic monitoring",701,4137237,0
4137237752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4137237-Cardiomemo electrocardiographic monitoring",702,4137237,0
4137275151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4137275-Vasculitis",101,4137275,0
4137275251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4137275-Vasculitis",201,4137275,0
4137401751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4137401-CT of nervous system",701,4137401,0
4137401752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4137401-CT of nervous system",702,4137401,0
4137460751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4137460-Epilation by forceps",701,4137460,0
4137525151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4137525-Acute exacerbation of chronic bronchitis",101,4137525,0
4137525152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4137525-Acute exacerbation of chronic bronchitis",102,4137525,0
4137525153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4137525-Acute exacerbation of chronic bronchitis",103,4137525,0
4137525251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4137525-Acute exacerbation of chronic bronchitis",201,4137525,0
4137525252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4137525-Acute exacerbation of chronic bronchitis",202,4137525,0
4137530151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4137530-Tendinitis of foot",101,4137530,0
4137530251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4137530-Tendinitis of foot",201,4137530,0
4137583751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4137583-Interruption of vena cava",701,4137583,0
4137602751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4137602-Diagnostic radiography, anteroposterior",701,4137602,0
4137602752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4137602-Diagnostic radiography, anteroposterior",702,4137602,0
4138127751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138127-Endoscopic operation",701,4138127,0
4138127752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4138127-Endoscopic operation",702,4138127,0
4138253151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4138253-Malabsorption syndrome",101,4138253,0
4138253251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4138253-Malabsorption syndrome",201,4138253,0
4138256751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138256-Intravenous pyelogram",701,4138256,0
4138262751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138262-Subcutaneous injection",701,4138262,0
4138262752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4138262-Subcutaneous injection",702,4138262,0
4138299251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4138299-Fracture of distal end of humerus",201,4138299,0
4138301151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4138301-Fracture of distal end of radius and ulna",101,4138301,0
4138301251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4138301-Fracture of distal end of radius and ulna",201,4138301,0
4138325751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138325-Computed tomography of cerebral vessels",701,4138325,0
4138325752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4138325-Computed tomography of cerebral vessels",702,4138325,0
4138409751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138409-Diagnostic radiography during operative procedure",701,4138409,0
4138409752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4138409-Diagnostic radiography during operative procedure",702,4138409,0
4138414251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4138414-Fracture of calcaneus",201,4138414,0
4138697751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138697-Diagnostic radiography, stereo",701,4138697,0
4138745751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138745-Computed tomography of sinuses",701,4138745,0
4138745752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4138745-Computed tomography of sinuses",702,4138745,0
4138783751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138783-CT of aorta",701,4138783,0
4138836751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4138836-Arteriography of cerebral arteries",701,4138836,0
4138837151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4138837-Pericarditis",101,4138837,0
4138837152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4138837-Pericarditis",102,4138837,0
4138837153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4138837-Pericarditis",103,4138837,0
4138837251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4138837-Pericarditis",201,4138837,0
4138837252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4138837-Pericarditis",202,4138837,0
4138973151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4138973-Right bundle branch block with left bundle branch block",101,4138973,0
4138973251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4138973-Right bundle branch block with left bundle branch block",201,4138973,0
4138973252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4138973-Right bundle branch block with left bundle branch block",202,4138973,0
4139148751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4139148-Diagnostic fiberoptic endoscopic examination of upper gastrointestinal tract",701,4139148,0
4139148752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4139148-Diagnostic fiberoptic endoscopic examination of upper gastrointestinal tract",702,4139148,0
4139262751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4139262-Inspection",701,4139262,0
4139262752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4139262-Inspection",702,4139262,0
4139452151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4139452-Disorder of purine metabolism",101,4139452,0
4139452152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4139452-Disorder of purine metabolism",102,4139452,0
4139452153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4139452-Disorder of purine metabolism",103,4139452,0
4139452251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4139452-Disorder of purine metabolism",201,4139452,0
4139452252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4139452-Disorder of purine metabolism",202,4139452,0
4139570751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4139570-Metatarsal bone operations",701,4139570,0
4139745751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4139745-Computerized tomography of abdomen with contrast",701,4139745,0
4139745752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4139745-Computerized tomography of abdomen with contrast",702,4139745,0
4139992751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4139992-Bile duct operation",701,4139992,0
4140090151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4140090-Parkinsonism",101,4140090,0
4140090152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4140090-Parkinsonism",102,4140090,0
4140090153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4140090-Parkinsonism",103,4140090,0
4140090251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4140090-Parkinsonism",201,4140090,0
4140090252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4140090-Parkinsonism",202,4140090,0
4140092251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4140092-Fractures of multiple bones of lower limb",201,4140092,0
4140109751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140109-Great vessel and pulmonary artery procedure",701,4140109,0
4140109752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4140109-Great vessel and pulmonary artery procedure",702,4140109,0
4140268751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140268-Operation on lumbar spine",701,4140268,0
4140276751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140276-Injection of radiocontrast material",701,4140276,0
4140286751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140286-Endoscopic decompression of joint",701,4140286,0
4140397751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140397-Local anesthetic nerve block",701,4140397,0
4140481751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140481-Discharge from establishment",701,4140481,0
4140481752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4140481-Discharge from establishment",702,4140481,0
4140528751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140528-Intubation of stomach",701,4140528,0
4140539751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140539-Arthrography",701,4140539,0
4140539752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4140539-Arthrography",702,4140539,0
4140659751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140659-Application of short arm splint, forearm to hand, static",701,4140659,0
4140725751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140725-Foot joint operations",701,4140725,0
4140835751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140835-Pulmonary resuscitation",701,4140835,0
4140965751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140965-Laser beam photocoagulation",701,4140965,0
4140968751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4140968-Upper gastrointestinal endoscopy for directed placement of percutaneous gastrostomy tube",701,4140968,0
4141028151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4141028-Cervical disc disorder",101,4141028,0
4141028152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4141028-Cervical disc disorder",102,4141028,0
4141028153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4141028-Cervical disc disorder",103,4141028,0
4141028251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4141028-Cervical disc disorder",201,4141028,0
4141028252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4141028-Cervical disc disorder",202,4141028,0
4141106151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4141106-Thrombosis of arteries of the extremities",101,4141106,0
4141106152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4141106-Thrombosis of arteries of the extremities",102,4141106,0
4141106153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4141106-Thrombosis of arteries of the extremities",103,4141106,0
4141106251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4141106-Thrombosis of arteries of the extremities",201,4141106,0
4141106252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4141106-Thrombosis of arteries of the extremities",202,4141106,0
4141152751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141152-Operations on ureteric orifice",701,4141152,0
4141282751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141282-Spirometry for bronchospasm with prolonged evaluation",701,4141282,0
4141282752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4141282-Spirometry for bronchospasm with prolonged evaluation",702,4141282,0
4141415751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141415-Antenatal ultrasound scan at 22-40 weeks",701,4141415,0
4141448751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141448-Teleradiotherapy procedure",701,4141448,0
4141581751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141581-Complex cystometrogram",701,4141581,0
4141640151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4141640-Perimenopausal disorder",101,4141640,0
4141640152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4141640-Perimenopausal disorder",102,4141640,0
4141640251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4141640-Perimenopausal disorder",201,4141640,0
4141651751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141651-Continuous ECG monitoring",701,4141651,0
4141733751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141733-Hematology procedure",701,4141733,0
4141733752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4141733-Hematology procedure",702,4141733,0
4141759701,"Procedure occurrence record observed during 365d on or prior to cohort index:  4141759-Long-term drug therapy",701,4141759,0
4141759702,"Procedure occurrence record observed during 30d on or prior to cohort index:  4141759-Long-term drug therapy",702,4141759,0
4141759751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141759-Long-term drug therapy",701,4141759,0
4141759752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4141759-Long-term drug therapy",702,4141759,0
4141771751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141771-Indwelling catheter inserted",701,4141771,0
4141899751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141899-Anesthesia for procedure on abdomen",701,4141899,0
4141899752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4141899-Anesthesia for procedure on abdomen",702,4141899,0
4141919751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141919-Insertion of pleural tube drain",701,4141919,0
4141935751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141935-Diagnostic endoscopic examination of trachea using rigid bronchoscope",701,4141935,0
4141937751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4141937-Lung and/or mediastinum operations",701,4141937,0
4142094751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4142094-Diagnostic lumbar puncture",701,4142094,0
4142094752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4142094-Diagnostic lumbar puncture",702,4142094,0
4142312751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4142312-Training relating to psychosocial functioning",701,4142312,0
4142535751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4142535-Intramuscular chemotherapy",701,4142535,0
4142645751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4142645-Coronary angiography",701,4142645,0
4142645752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4142645-Coronary angiography",702,4142645,0
4142651751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4142651-Transfusion of whole blood",701,4142651,0
4142651752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4142651-Transfusion of whole blood",702,4142651,0
4142792751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4142792-Anesthesia for procedure on heart with pump oxygenator",701,4142792,0
4142792752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4142792-Anesthesia for procedure on heart with pump oxygenator",702,4142792,0
4142905151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4142905-Fracture of rib",101,4142905,0
4142905152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4142905-Fracture of rib",102,4142905,0
4142905251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4142905-Fracture of rib",201,4142905,0
4142917751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4142917-Insertion of permanent pacemaker with transvenous electrodes, AV sequential",701,4142917,0
4142917752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4142917-Insertion of permanent pacemaker with transvenous electrodes, AV sequential",702,4142917,0
4143008151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4143008-Drug-induced cirrhosis of liver",101,4143008,0
4143008152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4143008-Drug-induced cirrhosis of liver",102,4143008,0
4143008251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4143008-Drug-induced cirrhosis of liver",201,4143008,0
4143008252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4143008-Drug-induced cirrhosis of liver",202,4143008,0
4143010751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143010-Closure with prosthetic implant",701,4143010,0
4143042151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4143042-Ectopic beats",101,4143042,0
4143042152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4143042-Ectopic beats",102,4143042,0
4143042153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4143042-Ectopic beats",103,4143042,0
4143042251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4143042-Ectopic beats",201,4143042,0
4143042252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4143042-Ectopic beats",202,4143042,0
4143343151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4143343-Disaccharidase deficiency",101,4143343,0
4143343251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4143343-Disaccharidase deficiency",201,4143343,0
4143463151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4143463-Localized osteoarthrosis",101,4143463,0
4143463152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4143463-Localized osteoarthrosis",102,4143463,0
4143463153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4143463-Localized osteoarthrosis",103,4143463,0
4143463251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4143463-Localized osteoarthrosis",201,4143463,0
4143463252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4143463-Localized osteoarthrosis",202,4143463,0
4143501751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143501-Femoral arteriography",701,4143501,0
4143501752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4143501-Femoral arteriography",702,4143501,0
4143504751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143504-Attention to central venous catheter",701,4143504,0
4143592751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143592-Muscle or tendon operation",701,4143592,0
4143663751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143663-Removal of nail plate",701,4143663,0
4143663752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4143663-Removal of nail plate",702,4143663,0
4143774751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143774-Operation on bone injury",701,4143774,0
4143774752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4143774-Operation on bone injury",702,4143774,0
4143779751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143779-Administration of prophylactic medication",701,4143779,0
4143779752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4143779-Administration of prophylactic medication",702,4143779,0
4143797751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143797-Amputation through metatarsal bones",701,4143797,0
4143801751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4143801-Subcutaneous chemotherapy",701,4143801,0
4144078751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144078-Operation on intestine",701,4144078,0
4144078752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4144078-Operation on intestine",702,4144078,0
4144100701,"Procedure occurrence record observed during 365d on or prior to cohort index:  4144100-Revision of automatic implantable cardioverter/defibrillator",701,4144100,0
4144100702,"Procedure occurrence record observed during 30d on or prior to cohort index:  4144100-Revision of automatic implantable cardioverter/defibrillator",702,4144100,0
4144100751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144100-Revision of automatic implantable cardioverter/defibrillator",701,4144100,0
4144100752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4144100-Revision of automatic implantable cardioverter/defibrillator",702,4144100,0
4144182751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144182-Decompression of intestine",701,4144182,0
4144182752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4144182-Decompression of intestine",702,4144182,0
4144212751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144212-Operation on retroperitoneum",701,4144212,0
4144214751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144214-Excision of benign lesion of skin of extremities",701,4144214,0
4144274901,"Observation record observed during 365d on or prior to cohort index:  4144274-Housing lack",901,4144274,0
4144274905,"Number of observations during 365d on or prior to cohort index:  4144274-Housing lack",905,4144274,0
4144375751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144375-Active immunization",701,4144375,0
4144544751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144544-Continuous electrocardiogram",701,4144544,0
4144544752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4144544-Continuous electrocardiogram",702,4144544,0
4144548751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144548-Physiotherapy of chest",701,4144548,0
4144548752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4144548-Physiotherapy of chest",702,4144548,0
4144562751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144562-Spinal nerve root operation",701,4144562,0
4144710751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144710-Gastrostomy operation",701,4144710,0
4144765251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4144765-Drug-induced disorder of liver",201,4144765,0
4144827751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144827-Injection of eye",701,4144827,0
4144911151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4144911-Stoma malfunction",101,4144911,0
4144911251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4144911-Stoma malfunction",201,4144911,0
4144920751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144920-Electrocautery operation",701,4144920,0
4144920752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4144920-Electrocautery operation",702,4144920,0
4144921751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144921-Implantation of cardiac pacemaker",701,4144921,0
4144921752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4144921-Implantation of cardiac pacemaker",702,4144921,0
4144922751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4144922-Ureteral meatotomy",701,4144922,0
4145111901,"Observation record observed during 365d on or prior to cohort index:  4145111-Dental consultation and report",901,4145111,0
4145111905,"Number of observations during 365d on or prior to cohort index:  4145111-Dental consultation and report",905,4145111,0
4145119751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145119-Heart valve replacement",701,4145119,0
4145119752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4145119-Heart valve replacement",702,4145119,0
4145143751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145143-Motor testing",701,4145143,0
4145220151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4145220-Drug abuse, continuous",101,4145220,0
4145220152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4145220-Drug abuse, continuous",102,4145220,0
4145220251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4145220-Drug abuse, continuous",201,4145220,0
4145220252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4145220-Drug abuse, continuous",202,4145220,0
4145244751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145244-Diagnostic bronchoscopy",701,4145244,0
4145254751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145254-Neuropsychological testing",701,4145254,0
4145274751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145274-Chondrectomy of spine",701,4145274,0
4145310751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145310-Pelvis X-ray",701,4145310,0
4145310752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4145310-Pelvis X-ray",702,4145310,0
4145332751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145332-Geriatric health examination",701,4145332,0
4145333701,"Procedure occurrence record observed during 365d on or prior to cohort index:  4145333-Adult health examination",701,4145333,0
4145333702,"Procedure occurrence record observed during 30d on or prior to cohort index:  4145333-Adult health examination",702,4145333,0
4145333751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145333-Adult health examination",701,4145333,0
4145333752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4145333-Adult health examination",702,4145333,0
4145380751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145380-Computed tomography angiography of thorax",701,4145380,0
4145380752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4145380-Computed tomography angiography of thorax",702,4145380,0
4145565751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145565-Local anesthetic block of nerve plexus",701,4145565,0
4145627151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4145627-Biliary calculus",101,4145627,0
4145627251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4145627-Biliary calculus",201,4145627,0
4145647751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145647-Assisted breathing",701,4145647,0
4145647752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4145647-Assisted breathing",702,4145647,0
4145648751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145648-Preoperative/postoperative procedures",701,4145648,0
4145716251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4145716-Mallory-Weiss tear",201,4145716,0
4145739751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145739-Computerized axial tomography of brain",701,4145739,0
4145739752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4145739-Computerized axial tomography of brain",702,4145739,0
4145752751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145752-Operation on vertebra",701,4145752,0
4145806151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4145806-Flatulence/wind",101,4145806,0
4145806152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4145806-Flatulence/wind",102,4145806,0
4145806153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4145806-Flatulence/wind",103,4145806,0
4145806251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4145806-Flatulence/wind",201,4145806,0
4145806252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4145806-Flatulence/wind",202,4145806,0
4145825151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4145825-Anorectal disorder",101,4145825,0
4145825251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4145825-Anorectal disorder",201,4145825,0
4145880751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145880-Cautery of wart",701,4145880,0
4145889751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4145889-External drainage procedure from spinal subarachnoid space",701,4145889,0
4145889752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4145889-External drainage procedure from spinal subarachnoid space",702,4145889,0
